,Branch,Branch_Num,Date,Text,Filtered,Stars,Useful,id,sent_comp,sent_neg,sent_neu,sent_pos,status,user_friends,user_reviews
80,Belmont,2,12/28/2017,"I love French desserts and I've been craving one since I left the French hotel I used to work to. I was heading home then I remembered this place. Here's a breakdown of my review.Ambience: The place is clean and displays look neat. I'm just hoping to have that buttery fresh baking smell when you go inside a bakery. 4.5/5Service: So the young lady that helped me was really nice and just jolly. I was the only one at the store at that time and told her some interesting facts about French desserts. She was so happy and gave me a free financier since I was undecided that day and she really wants me to taste it. I hope I got her name but she looks a lil bit like Sersei from GOT. 5/5 or higher if only I can.Desserts: I got the Lavender Macaron And the lemon Financier. The Macaron is borderline sweet for me. Maybe just a tiny bit cut from sugar but nonetheless still enjoyable. The financier is fantastic. Just right soft, buttery and moist cake. Definitely would go back there for Financier. 4.8/5Pricing: this post is a late one so I can't remember exact price but I remember they are on a pricier side but it is acceptable because La boulangerie use quality products in making their desserts and French desserts. Compared to other French pattiserries, they're competitive price. 5/5.The service of Ms. Sersei gave this place an unforgettable experience and I will be back often just coz of that.","['love', 'french', 'desserts', 'craving', 'one', 'since', 'left', 'french', 'hotel', 'used', 'work', 'heading', 'home', 'remembered', 'place', 'breakdown', 'review', 'ambience', 'place', 'clean', 'displays', 'look', 'neat', 'hoping', 'buttery', 'fresh', 'baking', 'smell', 'go', 'inside', 'bakery', '4', '5', '5', 'service', 'young', 'lady', 'helped', 'really', 'nice', 'jolly', 'one', 'store', 'time', 'told', 'interesting', 'facts', 'french', 'desserts', 'happy', 'gave', 'free', 'financier', 'since', 'undecided', 'day', 'really', 'wants', 'taste', 'hope', 'got', 'name', 'looks', 'lil', 'bit', 'like', 'sersei', 'got', '5', '5', 'higher', 'desserts', 'got', 'lavender', 'macaroon', 'lemon', 'financier', 'macaroon', 'borderline', 'sweet', 'maybe', 'tiny', 'bit', 'cut', 'sugar', 'nonetheless', 'still', 'enjoyable', 'financier', 'fantastic', 'right', 'soft', 'buttery', 'moist', 'cake', 'definitely', 'go', 'back', 'financier', '4', '8', '5pricing:', 'post', 'late', 'one', 'remember', 'exact', 'price', 'remember', 'pricier', 'side', 'acceptable', 'la', 'boulangerie', 'use', 'quality', 'products', 'making', 'desserts', 'french', 'desserts', 'compared', 'french', 'pattiserries', 'competitive', 'price', '5', '5', 'service', 'ms', 'sersei', 'gave', 'place', 'unforgettable', 'experience', 'back', 'often', 'coz']",5,1,Nivek R.,0.9902,0.015,0.805,0.18,not elite,148,4
81,Belmont,2,12/17/2017,"My wife and I heard about the great food at La Boulangerie from a friend and we were happy we made the trek out from Logan Square; sadly the Logan Square location wasn't open today, and had great sandwiches and pastries. The service was excellent. Ashley was on top of everything even though she was the only one working. We came in with the place nearly full but she was on top of everything, taking orders, preparing food, busing table, and all with a smile and positive attitude. My wife and I were happy to have sandwiches that reminded us of the food we had in France a few years ago. We're looking forward to our next visit and getting some baguettes.","['wife', 'heard', 'great', 'food', 'la', 'boulangerie', 'friend', 'happy', 'made', 'trek', 'logan', 'square', 'sadly', 'logan', 'square', 'location', 'open', 'today', 'great', 'sandwiches', 'pastries', 'service', 'excellent', 'ashley', 'top', 'everything', 'even', 'though', 'one', 'working', 'came', 'place', 'nearly', 'full', 'top', 'everything', 'taking', 'orders', 'preparing', 'food', 'busing', 'table', 'smile', 'positive', 'attitude', 'wife', 'happy', 'sandwiches', 'reminded', 'us', 'food', 'france', 'years', 'ago', 'looking', 'forward', 'next', 'visit', 'getting', 'baguettes']",5,3,Jack B.,0.9771,0.014,0.776,0.21,not elite,33,9
82,Belmont,2,11/9/2017,"Compared to their counterpart on Wilson and Damen, this location is disappointing. First and foremost, their macarons definitely weren't as fresh and flavorful, which was a huge bummer! I checked in and tried to redeem my 10% off deal, but apparently it's good for everything but macarons (though it doesn't state that anywhere!). Hmm, #confused. Service was incredibly slow, especially because there was only one lady working, so she had to serve drinks to a couple dining in, then make sandwiches for another couple, and finally get around to packing our macarons to go. I would definitely skip this location in the future and just stick to the higher quality sister location.","['compared', 'counterpart', 'wilson', 'damen', 'location', 'disappointing', 'first', 'foremost', 'macaroons', 'definitely', 'fresh', 'flavorful', 'huge', 'bummer', 'checked', 'tried', 'redeem', '10%', 'deal', 'apparently', 'good', 'everything', 'macaroons', 'though', 'state', 'anywhere', 'hmm', '#confused', 'service', 'incredibly', 'slow', 'especially', 'one', 'lady', 'working', 'serve', 'drinks', 'couple', 'dining', 'make', 'sandwiches', 'another', 'couple', 'finally', 'get', 'around', 'packing', 'macaroons', 'go', 'definitely', 'skip', 'location', 'future', 'stick', 'higher', 'quality', 'sister', 'location']",2,9,Salena C.,0.7966,0.046,0.857,0.097,elite,1158,401
83,Belmont,2,10/22/2017,"We've been here a few times, and it's been consistently Inconsistent with the quality of the baked goods. We keep hoping it gets better, but are disappointed every chance we give this place. Today wasn't any different. It was worse. Today we got TWO burnt baguettes. There's no excusing selling such poor quality. When we called they told us they don't bake in house. That's only part of the problem here. Why is this quality Allowed to sell? The person tossing this garbage onto the shelves needs a lesson in baked goods. If you want to get a baguette, or anything, visit Vanille, La Fournette, Maison Parisienne. This place is a waste of money unless you want charcoal. We will not be going back.","['times', 'consistently', 'inconsistent', 'quality', 'baked', 'goods', 'keep', 'hoping', 'gets', 'better', 'disappointed', 'every', 'chance', 'give', 'place', 'today', 'different', 'worse', 'today', 'got', 'two', 'burnt', 'baguettes', 'excusing', 'selling', 'poor', 'quality', 'called', 'told', 'us', 'bake', 'house', 'part', 'problem', 'quality', 'allowed', 'sell', 'person', 'tossing', 'garbage', 'onto', 'shelves', 'needs', 'lesson', 'baked', 'goods', 'want', 'get', 'baguette', 'anything', 'visit', 'vanille', 'la', 'fournette', 'maison', 'parisienne', 'place', 'waste', 'money', 'unless', 'want', 'charcoal', 'going', 'back']",1,2,Steffany J.,-0.9535,0.16,0.774,0.066,not elite,23,2
84,Belmont,2,10/20/2017,"I picked up some pastries last night while out shopping to enjoy later at home.  While my macarons were tasty, the cannele they served was burnt on the bottom to the point of being inedible.  The cannele pastries in the case were oriented as to hide the burnt sides.  While these treats should be darker in color from the cooking process, the bottom of mine was like charcoal & and smelled bad....not good!In short, La Boulangerie burned these, still decided to sell them, and hid the burnt side so as to make it difficult to see the poor quality in the case so I did not see until I got home.  It's not like getting a dish that came out of the kitchen with flaws that weren't noticed by the server, there was a series of decisions here leading to selling an inedible item.If you want to try a cannele (which are delicious), check out Spoken Cafe or occasionally Loba Pastry has them.  If you want to patronize an excellent French cafe, check out Maison Parisienne or Vanille Patisserie.  Really the only reason to go here would be grabbing some macarons on the way home if you were already passing by already.","['picked', 'pastries', 'last', 'night', 'shopping', 'enjoy', 'later', 'home', 'macaroons', 'tasty', 'cannele', 'served', 'burnt', 'bottom', 'point', 'inedible', 'cannele', 'pastries', 'case', 'oriented', 'hide', 'burnt', 'sides', 'treats', 'darker', 'color', 'cooking', 'process', 'bottom', 'mine', 'like', 'charcoal', 'smelled', 'bad', 'good', 'short', 'la', 'boulangerie', 'burned', 'still', 'decided', 'sell', 'hid', 'burnt', 'side', 'make', 'difficult', 'see', 'poor', 'quality', 'case', 'see', 'got', 'home', 'like', 'getting', 'dish', 'came', 'kitchen', 'flaws', 'noticed', 'server', 'series', 'decisions', 'leading', 'selling', 'inedible', 'item', 'want', 'try', 'cannele', 'delicious', 'check', 'spoken', 'cafe', 'occasionally', 'loba', 'pastry', 'want', 'patronize', 'excellent', 'french', 'cafe', 'check', 'maison', 'parisienne', 'vanille', 'patisserie', 'really', 'reason', 'go', 'grabbing', 'macaroons', 'way', 'home', 'already', 'passing', 'already']",2,0,Lisa C.,0.7263,0.042,0.887,0.071,not elite,33,52
85,Belmont,2,10/4/2017,"Loved their macaroons, we tried the coconut, chocolate, raspberry, double chocolate and salted caramel and they all were fresh and tasty! Espresso was strong and had great taste! The barista was friendly and the place is nice and cozy.","['loved', 'macaroons', 'tried', 'coconut', 'chocolate', 'raspberry', 'double', 'chocolate', 'salted', 'caramel', 'fresh', 'tasty', 'espresso', 'strong', 'great', 'taste', 'barista', 'friendly', 'place', 'nice', 'cozy']",5,0,Natalia P.,0.9647,0.0,0.62,0.38,not elite,0,33
86,Belmont,2,9/23/2017,"Cute French Bakery and Cafe just off the Belomont redline stop. They have coffee,  teas, sandwiches, crepes, macarons, and pastries. Plus they even sell bread. Drinks can be hot or iced.  I had an iced chai latte and the classic breakfast sandwich (swiss cheese, scrambled egg, and bacon on a buttery,  flaky croissant), which were very good! The storefront is a bit small and has only 5 tables for guests to sit down. It was a bit warm on a hot day.","['cute', 'french', 'bakery', 'cafe', 'belomont', 'redline', 'stop', 'coffee', 'teas', 'sandwiches', 'crepes', 'macaroons', 'pastries', 'plus', 'even', 'sell', 'bread', 'drinks', 'hot', 'iced', 'iced', 'chai', 'latte', 'classic', 'breakfast', 'sandwich', 'swiss', 'cheese', 'scrambled', 'egg', 'bacon', 'buttery', 'flaky', 'croissant', 'good', 'storefront', 'bit', 'small', '5', 'tables', 'guests', 'sit', 'bit', 'warm', 'hot', 'day']",4,0,Alexandra H.,0.7569,0.027,0.857,0.117,elite,80,216
87,Belmont,2,9/9/2017,"Excellent, very European feeling place. Quality in service and products.  If you like unusual and carefully created goodies, come here.  The almond raspberry tart is outstanding.  Ro","['excellent', 'european', 'feeling', 'place', 'quality', 'service', 'products', 'like', 'unusual', 'carefully', 'created', 'goodies', 'come', 'almond', 'raspberry', 'tart', 'outstanding', 'ro']",5,1,Ro L.,0.9257,0.0,0.576,0.424,not elite,0,29
88,Belmont,2,8/31/2017,"I mean, I want to like this place. Their breakfast sandwiches are killer and it's nice to have a spot to grab a baguette on the fly. But the service is absolutely terrible. You can't actually count on them to be open when they are supposed to be and sometimes when they are they yell at you for coming in and say they are too busy. I was literally turned away once when there wasn't anyone else in there. There's a new place on Clark, pretty sure I'll be going there instead.","['mean', 'want', 'like', 'place', 'breakfast', 'sandwiches', 'killer', 'nice', 'spot', 'grab', 'baguette', 'fly', 'service', 'absolutely', 'terrible', 'actually', 'count', 'open', 'supposed', 'sometimes', 'yell', 'coming', 'say', 'busy', 'literally', 'turned', 'away', 'anyone', 'else', 'new', 'place', 'clark', 'pretty', 'sure', 'going', 'instead']",1,0,Suzanne K.,0.3415,0.078,0.8,0.122,not elite,44,222
89,Belmont,2,10/4/2016,"I moved from the Chicago suburbs/Wisconsin area to the city about 7 months ago and choosing where and what to eat has been the most overwhelming aspect of living in the city by far. I rely on Yelp just as many others do to help me with the struggle, but after having dozens of negative experiences at ""highly rated"" places, it has left me to give my own opinion and La Boulangerie is the one that made me rip out my iPad and say something finally.The menu that is scattered on 3 walls made my eyes hurt, so I quickly decided on the Wisconsin. Chicken, avocado, Brie, apple butter,  sounds pretty safe. I knew something had to be up when my sandwich only took a minute. Here it is. A whole dry hard baguette (how am I supposed to eat a whole dry loaf of bread) --dry shaved chicken like out of the can! No avocado, and two chunks of Brie slapped on there. My boyfriends no cook but even he'd know to put mayo and pepper on there to disguise the mess going on. Im not sure if the apple butter was in it or not. Unless that dot salmon purée is it. And as for the cappuccino.... You can spot me putting 3 packets of sugar and heap of creamer before I left.","['moved', 'chicago', 'suburbs', 'wisconsin', 'area', 'city', '7', 'months', 'ago', 'choosing', 'eat', 'overwhelming', 'aspect', 'living', 'city', 'far', 'rely', 'yelp', 'many', 'others', 'help', 'struggle', 'dozens', 'negative', 'experiences', 'highly', 'rated', 'places', 'left', 'give', 'opinion', 'la', 'boulangerie', 'one', 'made', 'rip', 'ipad', 'say', 'something', 'finally', 'menu', 'scattered', '3', 'walls', 'made', 'eyes', 'hurt', 'quickly', 'decided', 'wisconsin', 'chicken', 'avocado', 'brie', 'apple', 'butter', 'sounds', 'pretty', 'safe', 'knew', 'something', 'sandwich', 'took', 'minute', 'whole', 'dry', 'hard', 'baguette', 'supposed', 'eat', 'whole', 'dry', 'loaf', 'bread', '-dry', 'shaved', 'chicken', 'like', 'avocado', 'two', 'chunks', 'brie', 'slapped', 'boyfriends', 'cook', 'even', 'know', 'put', 'mayo', 'pepper', 'disguise', 'mess', 'going', 'im', 'sure', 'apple', 'butter', 'unless', 'dot', 'salmon', 'purée', 'cappuccino', 'spot', 'putting', '3', 'packets', 'sugar', 'heap', 'creamer', 'left']",2,3,Suzanne K.,-0.9142,0.112,0.833,0.055,not elite,85,8
90,Belmont,2,8/24/2017,"If you order their sandwiches on a baguette, you are doing it wrong. No wonder you guys are complaining! True French baguettes get stale as the day passes that is why French people buy their baguettes early in the morning and store it in a air tight containers almost resembling a small trash bin. Now...you want a sandwich? Order their fixings on a CROISSANT. Their croissants are not super crispy and fall apart crumb trail as you eat like some bakeries. They are layered, buttery and flaky. When they moved from Logan Square to Lakeview, my old co-worker had me buy a dozen of their croissants. She would freeze them then toast them when she wanted one! Their desserts are my favorite (macaron Monday anyone?) and their baguettes I take home and heat it up slightly to make warm again with a bowl of water in the oven. That is the French trick folks! What have we learned:1. Order their sandwiches on a croissant.2. Buy in bulk and freeze for easy breakfast.3. Buy baguettes early in the morning or take it home to warm. (Or just suck it up and eat the baguette like a true European. Softer the bread, more chemicals it has anyways think... Wonderbread. )","['order', 'sandwiches', 'baguette', 'wrong', 'wonder', 'guys', 'complaining', 'true', 'french', 'baguettes', 'get', 'stale', 'day', 'passes', 'french', 'people', 'buy', 'baguettes', 'early', 'morning', 'store', 'air', 'tight', 'containers', 'almost', 'resembling', 'small', 'trash', 'bin', 'want', 'sandwich', 'order', 'fixings', 'croissant', 'croissants', 'super', 'crispy', 'fall', 'apart', 'crumb', 'trail', 'eat', 'like', 'bakeries', 'layered', 'buttery', 'flaky', 'moved', 'logan', 'square', 'lakeview', 'old', 'co-worker', 'buy', 'dozen', 'croissants', 'freeze', 'toast', 'wanted', 'one', 'desserts', 'favorite', 'macaroon', 'monday', 'anyone', 'baguettes', 'take', 'home', 'heat', 'slightly', 'make', 'warm', 'bowl', 'water', 'oven', 'french', 'trick', 'folks', 'learned:1', 'order', 'sandwiches', 'croissant', '2', 'buy', 'bulk', 'freeze', 'easy', 'breakfast', '3', 'buy', 'baguettes', 'early', 'morning', 'take', 'home', 'warm', 'suck', 'eat', 'baguette', 'like', 'true', 'european', 'softer', 'bread', 'chemicals', 'anyways', 'think', 'wonderbread']",5,2,Hana K.,0.8107,0.065,0.822,0.113,not elite,71,34
